名称,大类,中类,小类,地址,省,市,区,WGS84_X,WGS84_Y
八核网咖,体育休闲服务,娱乐场所,网吧,南联社区罗瑞合南街25栋,广东省,深圳市,龙岗区,114.2622379,22.72992233
极速网吧(龙瑞一巷),体育休闲服务,娱乐场所,网吧,罗瑞合东路与龙瑞一巷交叉口西北150米,广东省,深圳市,龙岗区,114.260079,22.73045849
嘿客(怡龙店),体育休闲服务,娱乐场所,网吧,建新路14号附近,广东省,深圳市,龙岗区,114.2691785,22.72708382
创之缘网咖,体育休闲服务,娱乐场所,网吧,龙东社区三和村西四巷10号,广东省,深圳市,龙岗区,114.2759371,22.72957437
正丰网吧,体育休闲服务,娱乐场所,网吧,吓井新村4栋,广东省,深圳市,龙岗区,114.2822329,22.72527102
源盛兴网吧,体育休闲服务,娱乐场所,网吧,龙东社区源盛路110号,广东省,深圳市,龙岗区,114.2860516,22.72500895
龙飞翔网吧,体育休闲服务,娱乐场所,网吧,龙湖路66号龙东商业城b区2楼,广东省,深圳市,龙岗区,114.2843593,22.72195914
佳佳乐亲子乐园,体育休闲服务,休闲场所,游乐场,源盛路金鸿龙购物广场金鸿龙百货正门,广东省,深圳市,龙岗区,114.2845762,22.72071019
乐奇多儿童乐园,体育休闲服务,休闲场所,游乐场,龙东社区龙湖路66号C栋3层,广东省,深圳市,龙岗区,114.284691,22.7219137
宝顺网咖,体育休闲服务,娱乐场所,网吧,新井路与龙南路交叉口西南100米,广东省,深圳市,龙岗区,114.277854,22.72784168
QQ网吧(兴桥路),体育休闲服务,娱乐场所,网吧,兴桥路14-2,广东省,深圳市,龙岗区,114.2840511,22.72945244
富河创网域,体育休闲服务,娱乐场所,网吧,龙东社区龙湖路吓井一村富源街一巷12号,广东省,深圳市,龙岗区,114.2813429,22.72079641
超光纤网咖,体育休闲服务,娱乐场所,网吧,龙东兴东大街六巷8号,广东省,深圳市,龙岗区,114.2817609,22.73040717
天辰星网咖,体育休闲服务,娱乐场所,网吧,龙湖路58号2楼,广东省,深圳市,龙岗区,114.285886,22.72150417
欢乐时空网咖(龙东店),体育休闲服务,娱乐场所,网吧,源盛路33号2层,广东省,深圳市,龙岗区,114.2849588,22.72092461
可爱可亲儿童乐园,体育休闲服务,休闲场所,游乐场,中信龙盛广场汇佳购物广场1-46,广东省,深圳市,龙岗区,114.2918957,22.72488439
思客莱网咖,体育休闲服务,娱乐场所,网吧,龙岗街道龙东社区中信龙盛广场一栋123铺,广东省,深圳市,龙岗区,114.2920195,22.72588192
正顺网吧,体育休闲服务,娱乐场所,网吧,爱南路泰鑫商场对面,广东省,深圳市,龙岗区,114.292427,22.72661408
龙升网吧,体育休闲服务,娱乐场所,网吧,龙升路31-1号附近,广东省,深圳市,龙岗区,114.2918156,22.72725884
光音网咖,体育休闲服务,娱乐场所,网吧,赤石岗路347号,广东省,深圳市,龙岗区,114.2891134,22.72850456
富安达网吧,体育休闲服务,娱乐场所,网吧,同富路13-1号,广东省,深圳市,龙岗区,114.2904539,22.72972721
贝斯网咖,体育休闲服务,娱乐场所,网吧,龙新街道鸿基路4号富业文具玩具批发城,广东省,深圳市,龙岗区,114.2866177,22.72997075
榕树吓网咖,体育休闲服务,娱乐场所,网吧,同心路30-3号,广东省,深圳市,龙岗区,114.3061461,22.72159135
新市网咖,体育休闲服务,娱乐场所,网吧,同心路85-5号附近,广东省,深圳市,龙岗区,114.3139807,22.72507294
纵横天下网吧,体育休闲服务,娱乐场所,网吧,同乐同心路黄江工业园区二楼,广东省,深圳市,龙岗区,114.3152368,22.72563142
景源网吧,体育休闲服务,娱乐场所,网吧,同乐社区同心路44-1号,广东省,深圳市,龙岗区,114.308338,22.72234317
乐乐网吧,体育休闲服务,娱乐场所,网吧,新布路与280乡道交叉口东150米,广东省,深圳市,龙岗区,114.3199229,22.72384002
比你快网吧,体育休闲服务,娱乐场所,网吧,新布新路家家乐百货(新布村西北),广东省,深圳市,龙岗区,114.3192109,22.72486109
有缘网咖,体育休闲服务,娱乐场所,网吧,横岗街道同乐社区新布工业区惠德福百货旁,广东省,深圳市,龙岗区,114.3180266,22.72557814
盗梦者网络会所,体育休闲服务,娱乐场所,网吧,沙井和二社区和二市场二楼,广东省,深圳市,宝安区,113.7813712,22.71445186
傲世至尊网吧(兴业西路),体育休闲服务,娱乐场所,网吧,沙井镇和二二路,广东省,深圳市,宝安区,113.7809434,22.71327764
先锋网吧,体育休闲服务,娱乐场所,网吧,和二一路167号附近,广东省,深圳市,宝安区,113.7801548,22.71451933
网络e家网络俱乐部,体育休闲服务,娱乐场所,网吧,和二二路25号,广东省,深圳市,宝安区,113.7826638,22.71406762
苹果网络会所(和二二路),体育休闲服务,娱乐场所,网吧,沙井和二二路46号b栋,广东省,深圳市,宝安区,113.7806047,22.71412
傲世e家网吧,体育休闲服务,娱乐场所,网吧,和二一路46号,广东省,深圳市,宝安区,113.783788,22.71470592
三剑侠网吧(锦程路),体育休闲服务,娱乐场所,网吧,锦程路1025-8号,广东省,深圳市,宝安区,113.7791015,22.71929476
辉煌网络会所(和二二路),体育休闲服务,娱乐场所,网吧,沙井锦程路福鑫生活超市西50米,广东省,深圳市,宝安区,113.7797641,22.71386903
光辉网络,体育休闲服务,娱乐场所,网吧,沙井镇和一小区b区32栋,广东省,深圳市,宝安区,113.7844934,22.71611348
Yoyo网咖,体育休闲服务,娱乐场所,网吧,兴业西路,广东省,深圳市,宝安区,113.7831348,22.71370333
梦之城休闲会所(兴业西路),体育休闲服务,娱乐场所,网吧,和二一路8-1号,广东省,深圳市,宝安区,113.782775,22.71378484
爱尚网络会所(兴业西路),体育休闲服务,娱乐场所,网吧,沙井镇和二二路,广东省,深圳市,宝安区,113.7809434,22.71327764
网络时代,体育休闲服务,娱乐场所,网吧,沙井和一中路14号,广东省,深圳市,宝安区,113.782907,22.71831378
暴雪网络会所,体育休闲服务,娱乐场所,网吧,和二二路7号,广东省,深圳市,宝安区,113.783765,22.71418703
沙井深沙联网络会所(第四分店),体育休闲服务,娱乐场所,网吧,沙井锦程路银钻广场南(好万年南150米),广东省,深圳市,宝安区,113.7792399,22.71656567
深沙联网吧,体育休闲服务,娱乐场所,网吧,沙井镇和一好万年银钻广场旁二楼,广东省,深圳市,宝安区,113.779282,22.71631579
傲世网咖,体育休闲服务,娱乐场所,网吧,和二市场,广东省,深圳市,宝安区,113.7776871,22.71400054
龙腾网咖,体育休闲服务,娱乐场所,网吧,和二二路168号,广东省,深圳市,宝安区,113.777097,22.71404285
空调棋牌室,体育休闲服务,娱乐场所,棋牌室,和一二路39-1号附近,广东省,深圳市,宝安区,113.7808068,22.71900392
极速网吧(和一二路),体育休闲服务,娱乐场所,网吧,大众生鲜超市南侧,广东省,深圳市,宝安区,113.7848701,22.71737765
鑫宇网络(和平街),体育休闲服务,娱乐场所,网吧,和一社区和一新村22号(和一新村3栋),广东省,深圳市,宝安区,113.7854885,22.71597887
鑫宇网络会所(和二二路),体育休闲服务,娱乐场所,网吧,松福大道1023-14号附近,广东省,深圳市,宝安区,113.7853703,22.71492499
辉腾网络(和一二路),体育休闲服务,娱乐场所,网吧,和一新村百盛佳后门,广东省,深圳市,宝安区,113.7855856,22.71721467
先锋网吧(和一二路),体育休闲服务,娱乐场所,网吧,沙井街道办和一新村a区3栋,广东省,深圳市,宝安区,113.7851537,22.71777492
兄弟网吧,体育休闲服务,娱乐场所,网吧,和一一路33号附近,广东省,深圳市,宝安区,113.7833228,22.71870322
新港湾网咖,体育休闲服务,娱乐场所,网吧,沙井街道和一二路18号二楼,广东省,深圳市,宝安区,113.784377,22.71790084
高端网络,体育休闲服务,娱乐场所,网吧,和一二路42号,广东省,深圳市,宝安区,113.7803889,22.71940529
馨旺网吧,体育休闲服务,娱乐场所,网吧,和一一路29-6号附近,广东省,深圳市,宝安区,113.7839311,22.71837511
英雄网咖,体育休闲服务,娱乐场所,网吧,和一社区和一一路78号,广东省,深圳市,宝安区,113.7838389,22.71863792
非凡网吧,体育休闲服务,娱乐场所,网吧,和一一路38号一楼,广东省,深圳市,宝安区,113.7821775,22.71924158
先锋网吧(丽濠苑西北),体育休闲服务,娱乐场所,网吧,和一一路48栋,广东省,深圳市,宝安区,113.7800422,22.71972777
满天下网咖,体育休闲服务,娱乐场所,网吧,和一二路16-1号附近,广东省,深圳市,宝安区,113.7848671,22.71793549
爱尚网络会所(同学店),体育休闲服务,娱乐场所,网吧,沙井街道和一村,广东省,深圳市,宝安区,113.7857159,22.71651804
一网情深网络(和一二路店),体育休闲服务,娱乐场所,网吧,沙井和一二路46号,广东省,深圳市,宝安区,113.7799992,22.71951378
先锋网吧(和一一路),体育休闲服务,娱乐场所,网吧,和一一路62-1号,广东省,深圳市,宝安区,113.7782027,22.72018745
168网络会所(和一一路),体育休闲服务,娱乐场所,网吧,和一一路和一一路8号,广东省,深圳市,宝安区,113.7859823,22.71881278
快网网络会所(和二二路),体育休闲服务,娱乐场所,网吧,大王山西部工业区1幢宿舍楼1座和二二路祥和科技园对面,广东省,深圳市,宝安区,113.7901376,22.71484783
润丰网吧,体育休闲服务,娱乐场所,网吧,和一村,广东省,深圳市,宝安区,113.7891413,22.71768258
起点网吧,体育休闲服务,娱乐场所,网吧,大王山南国春天106号,广东省,深圳市,宝安区,113.7947704,22.7124576
星空网络会所(松福大道),体育休闲服务,娱乐场所,网吧,和一社区和一一路华翔大厦a栋,广东省,深圳市,宝安区,113.7864022,22.7186694
极速网游,体育休闲服务,娱乐场所,网吧,沙井大王山南新村,广东省,深圳市,宝安区,113.8015416,22.71472919
无极限网吧(同富路),体育休闲服务,娱乐场所,网吧,同富路俏美人美容美体旁,广东省,深圳市,宝安区,113.8013941,22.71707729
新起点网咖,体育休闲服务,娱乐场所,网吧,大王山新村西七巷5号附近,广东省,深圳市,宝安区,113.8007615,22.71798597
华发兴网咖,体育休闲服务,娱乐场所,网吧,沙井街道沙井路十三号二楼,广东省,深圳市,宝安区,113.7995396,22.71698718
佳佳网咖,体育休闲服务,娱乐场所,网吧,沙井街道大王山新村东六巷二号,广东省,深圳市,宝安区,113.8016136,22.7184193
爱尚网络会所(征服店),体育休闲服务,娱乐场所,网吧,鞍朗路8号,广东省,深圳市,宝安区,113.8125678,22.71831192
兵哥哥棋牌室,体育休闲服务,娱乐场所,棋牌室,鞍山二路12号附近,广东省,深圳市,宝安区,113.812671,22.71880797
极度网咖(大朗山西路),体育休闲服务,娱乐场所,网吧,万丰社区大朗山西路8号,广东省,深圳市,宝安区,113.8133001,22.71202998
极速网络,体育休闲服务,娱乐场所,网吧,沙井街道大朗山西路8号,广东省,深圳市,宝安区,113.8134816,22.71220027
先锋网吧(鞍园路店),体育休闲服务,娱乐场所,网吧,鞍园路与鞍山二路交叉口南50米,广东省,深圳市,宝安区,113.8103037,22.71984034
永盈网咖,体育休闲服务,娱乐场所,网吧,鞍山二路与安新路交叉口东50米,广东省,深圳市,宝安区,113.8097904,22.71998736
至尊网咖(沙井店),体育休闲服务,娱乐场所,网吧,17号沙民幼儿园旁,广东省,深圳市,宝安区,113.8135422,22.72003025
麻友(中心路),体育休闲服务,娱乐场所,棋牌室,中心路与公园北路交叉口东南100米,广东省,深圳市,宝安区,113.823162,22.71966542
网络出租屋WFA008,体育休闲服务,娱乐场所,网吧,大钟岗路62号附近,广东省,深圳市,宝安区,113.8220867,22.71124367
游天下网吧,体育休闲服务,娱乐场所,网吧,中心路28-28号,广东省,深圳市,宝安区,113.8229905,22.71996102
兵阳网吧,体育休闲服务,娱乐场所,网吧,万丰社区工人路23号,广东省,深圳市,宝安区,113.8178959,22.71946654
网咖,体育休闲服务,娱乐场所,网吧,南环路与蚝市街交叉口东南100米,广东省,深圳市,宝安区,113.8250997,22.71272897
科信网吧,体育休闲服务,娱乐场所,网吧,沙井镇万丰98工业城,广东省,深圳市,宝安区,113.818113,22.71101524
大众城棋牌室,体育休闲服务,娱乐场所,棋牌室,东环路与满寿路交叉口东北50米,广东省,深圳市,宝安区,113.8424704,22.71631888
大众城网吧,体育休闲服务,娱乐场所,网吧,沙井街道东环路378号,广东省,深圳市,宝安区,113.8427401,22.71607442
南新星网吧,体育休闲服务,娱乐场所,网吧,南洞中路美宜佳旁,广东省,深圳市,宝安区,113.8401314,22.71530504
龙盛网吧(东环路),体育休闲服务,娱乐场所,网吧,沙井镇黄埔村东环路17号,广东省,深圳市,宝安区,113.841451,22.71316495
南星新网吧,体育休闲服务,娱乐场所,网吧,办南洞新村,广东省,深圳市,宝安区,113.8398086,22.71524848
万客隆网咖,体育休闲服务,娱乐场所,网吧,沙井新区和盛花园西60米(满寿路东),广东省,深圳市,宝安区,113.8385933,22.71695585
概念网咖,体育休闲服务,娱乐场所,网吧,沙井镇龙井路14号,广东省,深圳市,宝安区,113.838896,22.71859894
尚上网咖,体育休闲服务,娱乐场所,网吧,黄埔旧村路34号附近,广东省,深圳市,宝安区,113.8404711,22.7191356
妙妙屋儿童乐园(沙井店),体育休闲服务,休闲场所,游乐场,沙井上南大街111号和盛时尚百货2层,广东省,深圳市,宝安区,113.8388779,22.72005051
e网天下网吧(上南店),体育休闲服务,娱乐场所,网吧,上南大街与龙井路交叉口西100米,广东省,深圳市,宝安区,113.8387295,22.72042014
上古瀚盟网吧,体育休闲服务,娱乐场所,网吧,上南大街110号雅琦乐商城,广东省,深圳市,宝安区,113.8391315,22.72034388
7号网咖,体育休闲服务,娱乐场所,网吧,上南大街和盛百货二楼,广东省,深圳市,宝安区,113.8384347,22.72015568
大海儿童乐园,体育休闲服务,休闲场所,游乐场,坑尾塘三路与洪田路交叉口东北100米,广东省,深圳市,宝安区,113.8504673,22.71457676
闯天下网吧(新台阶网吧店),体育休闲服务,娱乐场所,网吧,洪田路1号,广东省,深圳市,宝安区,113.8499872,22.71433905
沙井小可爱儿童乐园,体育休闲服务,休闲场所,游乐场,沙井街道洪田路洪田花园商铺12/13号,广东省,深圳市,宝安区,113.8487693,22.71262754
立志网咖,体育休闲服务,娱乐场所,网吧,黄埔社区洪田路139号A栋,广东省,深圳市,宝安区,113.849909,22.71356113
晨阳网吧,体育休闲服务,娱乐场所,网吧,上南东路133号附近,广东省,深圳市,宝安区,113.85458,22.71446118
光纤极速网吧,体育休闲服务,娱乐场所,网吧,洪田路152号A橦旁边,广东省,深圳市,宝安区,113.8514113,22.71947192
兵兵网吧,体育休闲服务,娱乐场所,网吧,沙井镇洪田路152号,广东省,深圳市,宝安区,113.8497457,22.71181434
e网天下(一区店),体育休闲服务,娱乐场所,网吧,玉昌西路西150米,广东省,深圳市,宝安区,113.8860855,22.71782673
千兆网吧,体育休闲服务,娱乐场所,网吧,光明新区公明镇玉律村一区19号,广东省,深圳市,宝安区,113.8880257,22.71816645
至遵网络(大洋二路),体育休闲服务,娱乐场所,网吧,玉律五区一巷53号,广东省,深圳市,宝安区,113.894612,22.71972964
先锋网咖,体育休闲服务,娱乐场所,网吧,公明办事处公明街道玉律社区一区238号,广东省,深圳市,宝安区,113.8873099,22.7180552
新时代网络会所(环玉路),体育休闲服务,娱乐场所,网吧,公明办事处光明新区公明镇玉律村三区36号,广东省,深圳市,宝安区,113.8914341,22.72006999
